id,question
2364,What was your experience after quitting your job?
2364,What substances can be found in the water supply in the USA?
562,What methods can I use to eat this food?
562,Are there different ways to prepare it before eating?
562,Can you suggest some recipes for consuming it?
562,What are some popular eating techniques for this food?
562,Is there a specific way to enjoy this food for better flavor?
1290,Did you have any dental issues during your childhood?
1290,What specific problems did you experience with your teeth as a child?
1290,How did your childhood dental problems affect you later in life?
1290,Were there any treatments or remedies you used for your childhood dental issues?
1290,Do you think your experiences with teeth as a child influence your dental health today?
1336,Is there a process for pasteurising fish roe?
1336,What does factory sealing indicate about food products?
1336,What did the Californian girls think of the milk in Gotland?
1336,What special characteristics do the cows mentioned exhibit?
1336,Why do I feel bloated after eating cooked food?
1104,What platform are you using to order food?
1104,When might you consider visiting your friend?
1104,What type of food are you having trouble finding?
1104,How does Ukraine compare to your current location for food?
1104,Are there options for direct food delivery available in your area?
2027,What are the effects of excessive heme iron on mood and depression?
2027,How does consuming heme iron affect the experience of music?
2027,How does using a humidifier impact sleep quality?
2027,What dietary changes did you make to support healing your thumb?
2027,Why is it not advisable to wrap wounds with food during the healing process?
4590,What is the reasoning behind needing to eat protein every 5 hours?
4590,What are the consequences of not eating protein regularly according to the content?
4590,How can fresh cannabis be decarboxylated in a primal way?
4590,What does autophagy mean in the context of fasting?
4590,Is there a way to consume cannabis that aligns with primal health principles?
3330,What events led to Aajonus being forcibly injected with vaccines in 2011?
3330,How did the vaccine incidents affect Aajonus's health appearance?
3330,"Can you describe the challenges Aajonus faced during that period, including any threats he received?"
3330,What changes have you noticed in your hair growth since starting this diet?
3330,"How does hair loss relate to brain detoxing on this diet, and is losing over 20 strands daily considered normal?"
4650,What is the purpose of your presence here?
4650,Why do you believe snails absorb toxins from their environment?
4650,Can you explain how toxic meat can lead to poisoning?
4650,What was your experience with the taste of organic meat?
4650,What made you decide to stop purchasing organic meat?
2196,What could be causing my sudden water retention and weight gain?
2196,Is it normal to feel bigger but not experience any other symptoms with weight gain?
2196,Will consuming 300g of honey and one liter of milk lead to further weight gain?
2196,Why am I feeling better than ever despite gaining weight?
2196,What does it mean to not feel inflammations from weight gain for the first time?
1394,What are the benefits of using a small infrared sauna for detoxification purposes?
1394,How does the temperature of an infrared sauna affect its effectiveness in comparison to lymphatic baths?
1394,What are some potential dietary adjustments I can suggest for my mom considering her medical treatment and food preferences?
1394,Is it advisable to reintroduce the foods my mom used to eat in order to aid her weight gain or detox process?
1394,How might my mom’s aversion to certain foods influence her overall health and wellness during her current treatment?
1220,What is colostrum and how does it benefit health?
1220,Can you explain the purpose of cow's milk in relation to health?
1220,How do bacteria contribute to wound healing?
1220,What methods can help keep a wound moist to prevent scarring?
1220,What humorous insights can you share about health and healing?
3852,What species of parasite are you referring to?
3852,Can you send a picture via private message?
3852,What is ARDS and how is it related to 5G?
3852,Why is Covid-19 being blamed for ARDS?
3852,Where can I find more information about this topic?
4364,Are these hormones essential for survival?
4364,What role does testosterone play in male health?
4364,How does increasing testosterone affect overall well-being?
4364,Can I survive without these male hormones?
4364,What are the benefits of boosting testosterone levels?
4237,Is consuming chicken’s fecal matter safe and beneficial for health?
4237,What symptoms indicate silent acid reflux compared to regular acid reflux?
4237,How can elevating my head while sleeping help with acid reflux?
4237,What natural remedies can help with acid reflux or GERD?
4237,"How do certain juices, like beet and red cabbage, affect women during their menstrual period?"
2397,What are the regulations for hunting lands in Sweden?
2397,How often do you plan to hunt up north with your uncle?
2397,What are the reasons behind the hot debate regarding hunting in Sweden?
2397,What changes have the Christian Democrats made to their immigration policy?
2397,How do you feel about your past lifestyle related to health and weight management?
856,Does raw cream have a sour taste?
856,Have you experienced benefits from using raw cream on burns or wounds?
856,How does drinking raw cream help your gut health?
856,What combination of ingredients did you find effective for gaining weight?
856,Can you share the books you mentioned about raw dairy products?
897,What does 'fmt' refer to in the context of the application?
897,How can I use 'fmt' to improve my health journey?
897,Are there specific features associated with 'fmt' in the app?
897,Is 'fmt' related to a particular diet or exercise plan?
897,Can you explain the benefits of incorporating 'fmt' into my routine?
4242,What precautions should I take if I'm outdoors without a shirt for an extended period?
4242,Is there anything you recommend applying to my skin before spending all day in the sun?
4242,Can you explain the risks of not using skin protection while shirtless outdoors?
4242,What are the signs of sunburn I should be aware of while spending the day in the sun?
4242,Are there any specific products you suggest to prevent sunburn during long sun exposure?
4805,Is raw unsalted cheese considered healthy for consumption?
4805,What might be the connection between childhood ear problems and adult health issues?
4805,Is there a significant difference between organic and non-organic raw milk?
4805,What are the reasons behind men starting to cook meat instead of eating it raw?
4805,What are the benefits of raw meat compared to cooked meat?
2484,What mechanisms allow certain drugs and vaccines to effectively cure or prevent diseases?
2484,What new drugs are currently being tested for their effectiveness?
2484,Why is there a belief that the gut serves as the immune system?
2484,What was the historical context surrounding couples having multiple children?
2484,What were the reasons why it was expected that half of the children would not survive in the past?
1820,Is soy considered neutral in terms of its effects on estrogen levels?
1820,What concerns might there be regarding soy consumption?
1820,Can you share your Instagram link?
1820,What topics are covered in the Primal Carnivore community?
1820,How can I stay updated on official cheese-related news?
3821,Does tanning lead to increased melanin production in the skin?
3821,How has the closure of open markets impacted people's ability to eat optimally?
3821,What are the challenges people are facing when trying to buy groceries now?
3821,What job opportunities have emerged during the current situation according to your experience?
3821,How do you feel about the economic impact of the coronavirus pandemic?
1697,When will the primal health adviser be available in the UK?
1697,What types of butter are available in supermarkets?
1697,Is there a better source for raw butter than supermarkets?
1697,Why is the user experiencing a nosebleed?
1697,What is the user's opinion about frozen raw meat?
5509,Should I drink the shark meat cold or warm?
5509,What does anaerobic mean in relation to shark meat?
5509,Is it necessary to ferment shark meat before consumption?
5509,What are the strange chemicals found in fresh shark meat?
5509,How does fermentation affect the safety of shark meat?
2582,What was your experience with airport security and the scanner related to your head?
2582,Can you explain more about the chip in German ID cards?
2582,Are there countries in the EU that are using body chips for personal information?
2582,What are your thoughts on the use of chips that contain sensitive data like credit cards and Social Security numbers?
2582,What did you mean by saying 'great to know' in response to the mention of mixed babies and Italy?
3436,Can I make slight modifications to the ratios in my moisturizing or lubrication formula?
3436,What are the current ingredient amounts I have in my formula?
3436,What is the most crucial ratio in my moisturizing formula?
3436,What happens if I alter the ratios in my ingredient mix?
3436,Will changing the ratios affect the formula's effectiveness for my body?
114,"Is frozen meat safe to eat, and should I throw it away if it's unheated?"
114,What do you recommend for making yogurt instead of using heated milk?
114,Why should I avoid using fermented milk when making yogurt?
114,Can you provide a recipe that includes raw fermented milk and other ingredients?
114,What kind of iodine does your milkman use on the udders of the cows?
62,Should I boil or fry potatoes for a healthier option?
62,What happens to the starch in potatoes when they are eaten cold?
62,Can you tell me about the meal I made with the bison ribeye?
62,Why did I feel hungrier after eating the bison ribeye?
62,How can I improve the taste of my cooked meat in the future?
2415,What is the significance of the age question in the conversation?
2415,Who is Ingrid and why is she mentioned?
2415,What do the emojis represent in this context?
2415,What does the thank you emoji imply about the interaction?
2415,How is the phrase 'we must represent' relevant to this conversation?
2522,What opinions do others have about fermenting oysters?
2522,Has anyone had success with fermented oysters?
2522,What are the potential benefits of fermenting oysters?
2522,Are there specific techniques for fermenting oysters?
2522,Can you share experiences regarding the taste of fermented oysters?
1781,What are your thoughts on fresh raw camel milk?
1781,Has anyone had experience with camel milk?
1781,What is your opinion on grapefruit and butter as a dietary choice?
1781,Can drinking camel milk provide health benefits?
1781,Where can I find more information about fresh raw camel milk?
1429,What is the reason behind not mixing carbohydrates with fats and meats?
1429,Are processed carbohydrates considered in this discussion?
1429,Is being naked in the sun a suggested practice for health?
1429,What does the reference to mixing carbs and fats imply?
1429,How does sunlight relate to the conversation about diet?
1871,How can I keep the tissue wet to encourage new growth?
1871,What are the benefits of eating raw chicken for skin health?
1871,Is there a reason why raw cheese I consumed isn't grass fed?
1871,How is the cost of food being calculated for a family of 3?
1871,What alternative can I use if I don't have access to raw butter?
1330,What specific cream helped Silvia that I can combine with egg white?
1330,Can you explain how to use aged or fresh urine with the cream and egg white?
1330,Are there additional tips besides using egg white in my routine?
1330,What should I know about the combination of urine and cream for skin health?
1330,Why might using urine with cream be considered unusual or controversial?
1990,What does the iris reveal about body organ health?
1990,Can you explain how eyes are connected to body organs?
1990,Is it safe to consume honey mixed with avocado oil?
1990,What are the effects of EMFs on sleep?
1990,What concerns exist regarding vaccines for younger people?
2697,Why should I eat the pineapple mix before the spring activity?
2697,What are the benefits of consuming the pineapple mix beforehand?
2697,Is there a specific reason for eating the pineapple mix before spring?
2697,How does the pineapple mix relate to my performance in spring?
2697,What makes the pineapple mix a good choice for pre-spring consumption?
5311,Have you experimented with the pain formula before?
5311,What results did you see from using the pain formula?
5311,How does the pain formula work for various types of discomfort?
5311,Are there any side effects associated with the pain formula?
5311,Can the pain formula be combined with other health remedies?
546,Is Ukrainian raw meat and dairy typically grass-fed?
546,What agricultural products are commonly produced in Ukraine?
546,How does the availability of raw hazelnuts compare to other nuts?
546,Why are nuts considered cheaper and easier to find than toasted varieties?
546,What are the agricultural strengths of Canada in comparison to Ukraine?
4647,Have you ever eaten snails before?
4647,What is it like to try eating snails?
4647,Do you know if snails are commonly eaten by people?
4647,What are some common ways to prepare snails for eating?
4647,Are there any specific flavors or dishes that go well with snails?
4718,What type of reactions can occur when consuming whey according to the conversation?
4718,What should someone do if they experience an acidic reaction from whey?
4718,How can whey benefit someone with knee problems?
4718,"Is whey recommended for everyone, and under what conditions?"
4718,What was mentioned about the packaging preferences for dairy products from a certain farm?
1178,What reasons are given for the banning of raw milk?
1178,How was the milk man perceived by the mothers in the village?
1178,What qualities did the milk man possess according to the conversation?
1178,Is there any humorous reference made about becoming a milk man?
1178,What personal connection does the speaker wish to have with the milk man idea?
4018,How much time did Jim Ellingson invest in compiling the 'Benefits of Eggs and Cheese'?
4018,What could be a reason to contact Jim regarding his work?
4018,What implications arise from using Jim's exclusive copyrights without permission?
4018,"Who inherited the rights to the materials after Jim, and can they charge for selling it?"
4018,What is the suggestion regarding sharing purchased knowledge with members of groups?
4780,What are the benefits of cleaning them?
4780,How does cleaning them improve health?
4780,Should I clean them regularly?
4780,What specific methods should I use to clean them?
4780,Are there any risks if I don't clean them?
1850,Is frozen butter considered unhealthy?
1850,What can I drink to help with gaining weight?
1850,What foods are recommended for quick weight gain?
1850,How does heavy cream contribute to weight gain?
1850,What body fat percentage is necessary to gain more fat?
135,Does fermenting food also contribute to vitamin K2 production?
135,How much weight did you gain after adding raw milk to your diet?
135,What changes did you experience when you stopped following a vegan diet?
135,How long was your trail run after two years of being vegan?
135,Do you believe cheese played a significant role in your recovery and performance?
2962,What skills or techniques are useful for mastering injaculation?
2962,How can I interpret body language related to health and vitality?
2962,Is it acceptable to have a lifestyle that deviates from the norm in primal health?
2962,Can someone thrive as a primal vegetarian without consuming meat?
2962,What did AV mention about the health of individuals living without meat?
1558,Is a sugar cube sized piece of something still significant?
1558,How much does raw milk cost in Canada?
1558,Are you feeling better since you mentioned feeling good again?
1558,What are the health benefits of consuming raw milk?
1558,Is raw milk available in all provinces of Canada?
1976,What is located in the bottom of the feet?
1976,How deep does the object in the feet go?
1976,Is the object present in all feet?
1976,What type of object is found in the feet?
1976,Does the object go through the feet?
637,What are the effects of consuming moldy berry juices?
637,How long should I wait between consuming moldy berry juices?
637,What are the implications of detoxing vaccinations?
637,What vaccinations were given to babies after the 1960s?
637,Why is there concern about the return of measles in Europe?
1940,Are you asking for the total amount or the amount per meal?
1940,What percentage are you referring to with 100%?
1940,Is the information about total or per meal relevant to my meal planning?
1940,How should I interpret the 100% in this context?
1940,Does this mean I should aim for 100% for each meal or overall?
3743,What does it mean to 'fight back the deep state'?
3743,In what ways are people being 'microwaved'?
3743,How can germs within the body affect others?
3743,What does 'contagious effect' refer to in this context?
3743,Are there any effects from being in the same microwave field?
1105,What evidence do you have that veganism is terrible when fighting cancer?
1105,What are the benefits of high quality natural mineral water for hydration?
1105,Why did you experience fatigue symptoms after trying beef brains?
1105,What is your stance on eating organic foods?
1105,Is it safe to eat raw chicken with the skin?
1545,How long can mold stay on food before it's unsafe to eat?
1545,What are the risks associated with consuming moldy food?
1545,Is there any way to safely remove mold from food?
1545,How can I tell if food is moldy or just has a certain color?
1545,What should I do if I accidentally eat moldy food?
191,What activities can I do without causing pain in my teeth?
191,Are there any alternatives to running if I have dental issues?
191,How can I manage discomfort while being active?
191,What are some pain-free ways to stay fit?
191,Can you suggest ways to fill dental gaps without causing additional pain?
3842,What specific experiences led to the intensity of this spring equinox and new moon period for you?
3842,Can you explain the benefits of using a lymph bath or hot water bottle near your ear?
3842,What indications led you to believe that mould in your bedroom caused health issues for you?
3842,How did antibiotics relate to the chest infection you experienced as a child?
3842,What relief did you find from your stomach acid issues by eating a banana?
